의안ID,의안번호,법률안명,소관위원회,제안일,본회의심의결과,대수,상세페이지,제안자,제안자목록링크,법사위처리일,법사위상정일,법사위회부일,소관위처리결과,소관위처리일,소관위상정일,소관위회부일,의결일,소관위원회ID,공동발의자,법사위처리결과,대표발의자
011491,130824,한국노사교육본부법안,노동위원회,1990-03-07,대안반영폐기,13,http://likms.assembly.go.kr/bill/billDetail.do?billId=011491&ageFrom=13&ageTo=13,이강희의원 외 52인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=011491,,,,대안반영폐기,1990-07-12,1990-03-08,1990-03-17,1990-07-14,9700039,,,이강희
011488,130823,국가유공자예우등에관한법률중개정법률안,보건사회위원회,1990-03-06,폐기,13,http://likms.assembly.go.kr/bill/billDetail.do?billId=011488&ageFrom=13&ageTo=13,김충조의원등 4인 외 66인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=011488,,,,폐기,1991-11-26,1990-03-10,1990-03-17,1991-11-29,9700042,"박영숙,이철용,정기영",,김충조
011485,130820,지방선거법안,내무위원회,1990-03-05,폐기,13,http://likms.assembly.go.kr/bill/billDetail.do?billId=011485&ageFrom=13&ageTo=13,조세형의원등 2인 외 68인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=011485,,,,폐기,1990-12-15,1990-03-09,1990-03-06,1990-12-17,9700017,최락도,,조세형
011483,130816,선거관리위원회법중개정법률안,내무위원회,1990-02-27,수정가결,13,http://likms.assembly.go.kr/bill/billDetail.do?billId=011483&ageFrom=13&ageTo=13,정해남의원 외 25인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=011483,1990-03-14,1990-03-14,1990-03-13,수정가결,1990-03-13,1990-03-08,1990-03-02,1990-03-16,9700017,,원안가결,정해남
011473,130807,5·18광주의거희생자의명예회복과배상등에관한법률안,법제사법위원회,1990-02-21,폐기,13,http://likms.assembly.go.kr/bill/billDetail.do?billId=011473&ageFrom=13&ageTo=13,신기하의원등 5인 외 65인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=011473,,,,심사미료,,,1990-03-08,1990-07-14,9700006,"박종태,정상용,정웅,조홍규",,신기하
011450,130787,정치자금에관한법률중개정법률안,내무위원회,1989-12-18,수정가결,13,http://likms.assembly.go.kr/bill/billDetail.do?billId=011450&ageFrom=13&ageTo=13,이춘구의원등 8인 외 293인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=011450,1989-12-19,1989-12-19,1989-12-19,수정가결,1989-12-19,,1989-12-18,1989-12-19,9700017,"김동영,윤성한,이재근,이택석,정일영,최각규,최무룡",수정가결,이춘구
011449,130783,변호사법개정법률안,법제사법위원회,1989-12-16,임기만료폐기,13,http://likms.assembly.go.kr/bill/billDetail.do?billId=011449&ageFrom=13&ageTo=13,조승형의원등 3인 외 161인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=011449,,,,,,,1990-01-04,1992-05-29,9700006,"김광일,신오철",,조승형
011446,130780,노동자의날제정에관한법률안,노동위원회,1989-12-15,임기만료폐기,13,http://likms.assembly.go.kr/bill/billDetail.do?billId=011446&ageFrom=13&ageTo=13,이인제의원등 3인 외 56인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=011446,,,,,,,1989-12-18,1992-05-29,9700039,"노무현,류승규",,이인제
011445,130779,독학에의한학위취득에관한법률안,문교공보위원회,1989-12-14,수정가결,13,http://likms.assembly.go.kr/bill/billDetail.do?billId=011445&ageFrom=13&ageTo=13,신경식의원등 2인 외 126인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=011445,1990-03-14,1990-03-14,1990-03-14,수정가결,1990-03-14,1990-03-07,1989-12-18,1990-03-16,9700025,박승재,수정가결,신경식
011441,130777,액화석유가스의안전및사업관리법중개정법률안,동력자원위원회,1989-12-12,철회,13,http://likms.assembly.go.kr/bill/billDetail.do?billId=011441&ageFrom=13&ageTo=13,윤성한의원 외 34인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=011441,,,,,,,1989-12-13,1990-09-26,9700035,,,윤성한
011443,130776,석유사업법중개정법률안,동력자원위원회,1989-12-12,철회,13,http://likms.assembly.go.kr/bill/billDetail.do?billId=011443&ageFrom=13&ageTo=13,윤성한의원 외 34인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=011443,,,,,,,1989-12-13,1990-09-26,9700035,,,윤성한
011440,130775,1982년도국방과학연구소해직자의권리회복과피해보상에관한특별조치법안,국방위원회,1989-12-12,임기만료폐기,13,http://likms.assembly.go.kr/bill/billDetail.do?billId=011440&ageFrom=13&ageTo=13,권노갑의원등 4인 외 66인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=011440,,,,,,,1989-12-13,1992-05-29,9700019,"김덕규,정웅,조윤형",,권노갑
011439,130774,환경오염피해배상법안,보건사회위원회,1989-12-12,임기만료폐기,13,http://likms.assembly.go.kr/bill/billDetail.do?billId=011439&ageFrom=13&ageTo=13,김충조의원등 4인 외 66인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=011439,,,,,,,1989-12-13,1992-05-29,9700042,"박영숙,이철용,정기영",,김충조
011442,130773,환경보전기본법안,보건사회위원회,1989-12-12,임기만료폐기,13,http://likms.assembly.go.kr/bill/billDetail.do?billId=011442&ageFrom=13&ageTo=13,정기영의원등 4인 외 66인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=011442,,,,,,,1989-12-13,1992-05-29,9700042,"김충조,박영숙,이철용",,정기영
011436,130772,예산회계법중개정법률안,경제과학위원회,1989-12-11,임기만료폐기,13,http://likms.assembly.go.kr/bill/billDetail.do?billId=011436&ageFrom=13&ageTo=13,황병태의원등 5인 외 54인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=011436,,,,,,,1989-12-13,1992-05-29,9700014,"강신옥,김광일,김남,장석화",,황병태
011428,130767,"""80년대해직예비군중대장의퇴직금및보상에관한특별조치법안",국방위원회,1989-12-09,임기만료폐기,13,http://likms.assembly.go.kr/bill/billDetail.do?billId=011428&ageFrom=13&ageTo=13,권노갑의원등 3인 외 161인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=011428,,,,,,,1989-12-12,1992-05-29,9700019,"김성룡,옥만호",,권노갑
011423,130758,환경오염방지사업비용부담법안,보건사회위원회,1989-12-08,대안반영폐기,13,http://likms.assembly.go.kr/bill/billDetail.do?billId=011423&ageFrom=13&ageTo=13,김충조의원등 4인 외 66인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=011423,,,,대안반영폐기,1991-11-27,1989-12-18,1989-12-11,1991-12-16,9700042,"박영숙,이철용,정기영",,김충조
011426,130757,공인노무사법중개정법률안,노동위원회,1989-12-08,대안반영폐기,13,http://likms.assembly.go.kr/bill/billDetail.do?billId=011426&ageFrom=13&ageTo=13,정종택의원 외 127인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=011426,,,,대안반영폐기,1990-03-14,1989-12-15,1989-12-11,1990-03-16,9700039,,,정종택
011427,130756,농어촌전화촉진법중개정법률안,동력자원위원회,1989-12-08,대안반영폐기,13,http://likms.assembly.go.kr/bill/billDetail.do?billId=011427&ageFrom=13&ageTo=13,전용원의원 외 126인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=011427,,,,대안반영폐기,1989-12-16,1989-12-12,1989-12-11,1989-12-19,9700035,,,전용원
011422,130754,공업발전법중개정법률안,상공위원회,1989-12-08,임기만료폐기,13,http://likms.assembly.go.kr/bill/billDetail.do?billId=011422&ageFrom=13&ageTo=13,신영국의원등 6인 외 53인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=011422,,,,,,,1989-12-11,1992-05-29,9700033,"김일동,백남치,신하철,유기준,정상구",,신영국
011420,130753,상수원수질보호특별조치법안,보건사회위원회,1989-12-07,임기만료폐기,13,http://likms.assembly.go.kr/bill/billDetail.do?billId=011420&ageFrom=13&ageTo=13,이철용의원등 4인 외 66인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=011420,,,,,,,1989-12-08,1992-05-29,9700042,"김충조,박영숙,정기영",,이철용
011417,130752,수출자유지역설치법중개정법률안,상공위원회,1989-12-06,임기만료폐기,13,http://likms.assembly.go.kr/bill/billDetail.do?billId=011417&ageFrom=13&ageTo=13,김일동의원등 8인 외 45인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=011417,,,,,,,1989-12-08,1992-05-29,9700033,"강삼재,백남치,백찬기,신영국,신하철,유기준,정상구",,김일동
011419,130751,외자도입법중개정법률안,재무위원회,1989-12-06,폐기,13,http://likms.assembly.go.kr/bill/billDetail.do?billId=011419&ageFrom=13&ageTo=13,김봉조의원등 8인 외 51인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=011419,,,,폐기,1990-12-14,1989-12-12,1989-12-08,1990-12-17,9700011,"강삼재,김덕룡,김동규,김정수,노흥준,백찬기,이행구",,김봉조
011418,130750,1980년해직공무원의보상등에관한특별조치법중개정법률안,행정위원회,1989-12-06,임기만료폐기,13,http://likms.assembly.go.kr/bill/billDetail.do?billId=011418&ageFrom=13&ageTo=13,양성우의원 외 69인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=011418,,,,,,,1989-12-08,1992-05-29,9700007,,,양성우
011414,130748,도·소매업진흥법중개정법률안,상공위원회,1989-12-04,임기만료폐기,13,http://likms.assembly.go.kr/bill/billDetail.do?billId=011414&ageFrom=13&ageTo=13,정상구의원등 6인 외 53인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=011414,,,,,,,1989-12-05,1992-05-29,9700033,"김일동,백남치,신영국,신하철,유기준",,정상구
011415,130747,노동위원회법중개정법률안,노동위원회,1989-12-04,임기만료폐기,13,http://likms.assembly.go.kr/bill/billDetail.do?billId=011415&ageFrom=13&ageTo=13,노인환의원 외 127인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=011415,,,,,,,1989-12-05,1992-05-29,9700039,,,노인환
011412,130746,산업안전보건법개정법률안,노동위원회,1989-12-04,대안반영폐기,13,http://likms.assembly.go.kr/bill/billDetail.do?billId=011412&ageFrom=13&ageTo=13,노인환의원등 2인 외 126인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=011412,,,,대안반영폐기,1989-12-15,1989-12-06,1989-12-05,1989-12-19,9700039,이강희,,노인환
011413,130745,민주질서보호법안,법제사법위원회,1989-12-04,임기만료폐기,13,http://likms.assembly.go.kr/bill/billDetail.do?billId=011413&ageFrom=13&ageTo=13,박상천의원등 4인 외 67인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=011413,,,,,,,1989-12-05,1992-05-29,9700006,"오탄,조승형",,박상천
011407,130744,항공기소음방지및피해보상에관한법률안,교통체신위원회,1989-11-30,임기만료폐기,13,http://likms.assembly.go.kr/bill/billDetail.do?billId=011407&ageFrom=13&ageTo=13,김영배의원등 4인 외 66인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=011407,,,,,,,1989-12-02,1992-05-29,9700045,"신순범,이원배,채영석",,김영배
011409,130742,헌법재판소법중개정법률안,법제사법위원회,1989-11-30,임기만료폐기,13,http://likms.assembly.go.kr/bill/billDetail.do?billId=011409&ageFrom=13&ageTo=13,김광일의원등 3인 외 56인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=011409,,,,,,,1989-12-02,1992-05-29,9700006,"강신옥,장석화",,김광일
011408,130741,경찰법안,내무위원회,1989-11-30,임기만료폐기,13,http://likms.assembly.go.kr/bill/billDetail.do?billId=011408&ageFrom=13&ageTo=13,김봉호의원등 7인 외 157인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=011408,,,,,,,1989-12-02,1992-05-29,9700017,"김동규,김용환,김제태,백남치,심완구,이영권",,김봉호
011405,130740,의료기사법중개정법률안,보건사회위원회,1989-11-29,수정가결,13,http://likms.assembly.go.kr/bill/billDetail.do?billId=011405&ageFrom=13&ageTo=13,김인영의원 외 32인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=011405,1989-12-16,1989-12-16,1989-12-12,수정가결,1989-12-12,1989-12-04,1989-11-30,1989-12-18,9700042,,수정가결,김인영
011406,130739,전통사찰보존법중개정법률안,문교공보위원회,1989-11-29,수정가결,13,http://likms.assembly.go.kr/bill/billDetail.do?billId=011406&ageFrom=13&ageTo=13,함종한의원 외 43인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=011406,1989-12-16,1989-12-16,1989-12-13,수정가결,1989-12-13,1989-12-06,1989-11-30,1989-12-18,9700025,,원안가결,함종한
011403,130737,주식회사의외부감사에관한법률중개정법률안,재무위원회,1989-11-27,대안반영폐기,13,http://likms.assembly.go.kr/bill/billDetail.do?billId=011403&ageFrom=13&ageTo=13,이경재의원등 4인 외 161인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=011403,,,,대안반영폐기,1989-12-15,1989-12-04,1989-11-28,1989-12-19,9700011,"김봉조,임춘원,조부영",,이경재
011402,130736,공업배치및공장설립에관한법률안,상공위원회,1989-11-25,수정가결,13,http://likms.assembly.go.kr/bill/billDetail.do?billId=011402&ageFrom=13&ageTo=13,임무웅의원등 2인 외 126인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=011402,1989-12-18,1989-12-18,1989-12-11,수정가결,1989-12-08,1989-12-06,1989-11-28,1989-12-19,9700033,이성호,수정가결,임무웅
011400,130735,산업입지및개발에관한법률안,건설위원회,1989-11-25,수정가결,13,http://likms.assembly.go.kr/bill/billDetail.do?billId=011400&ageFrom=13&ageTo=13,지연태의원 외 127인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=011400,1989-12-18,1989-12-18,1989-12-16,수정가결,1989-12-15,1989-12-11,1989-11-28,1989-12-19,9700044,,수정가결,지연태
011401,130734,광고물등관리법개정법률안,내무위원회,1989-11-25,대안반영폐기,13,http://likms.assembly.go.kr/bill/billDetail.do?billId=011401&ageFrom=13&ageTo=13,정상용의원 외 69인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=011401,,,,대안반영폐기,1990-07-11,1990-05-11,1989-11-28,1990-07-14,9700017,,,정상용
011399,130733,영·유아보육시설설치및운영에관한법률안,보건사회위원회,1989-11-24,철회,13,http://likms.assembly.go.kr/bill/billDetail.do?billId=011399&ageFrom=13&ageTo=13,신상우의원등 3인 외 57인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=011399,,,,,,,1989-11-28,1990-12-12,9700042,"석준규,송두호",,신상우
011398,130732,산업안전보건법개정법률안,노동위원회,1989-11-24,대안반영폐기,13,http://likms.assembly.go.kr/bill/billDetail.do?billId=011398&ageFrom=13&ageTo=13,이상수의원 외 69인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=011398,,,,대안반영폐기,1989-12-15,1989-12-06,1989-11-28,1989-12-19,9700039,,,이상수
011395,130731,근로자의날제정에관한법률개정법률안,노동위원회,1989-11-23,임기만료폐기,13,http://likms.assembly.go.kr/bill/billDetail.do?billId=011395&ageFrom=13&ageTo=13,김영배의원등 4인 외 66인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=011395,,,,,,,1989-11-25,1992-05-29,9700039,"이상수,이협,한광옥",,김영배
011397,130730,주식회사의외부감사에관한법률중개정법률안,재무위원회,1989-11-23,철회,13,http://likms.assembly.go.kr/bill/billDetail.do?billId=011397&ageFrom=13&ageTo=13,이경재의원등 7인 외 63인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=011397,,,,,,,1989-11-25,1989-11-28,9700011,"김태식,류인학,송현섭,임춘원,조찬형,최봉구",,이경재
011396,130729,정부조직법중개정법률안,행정위원회,1989-11-23,임기만료폐기,13,http://likms.assembly.go.kr/bill/billDetail.do?billId=011396&ageFrom=13&ageTo=13,조승형의원등 3인 외 67인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=011396,,,,,,,1989-11-25,1992-05-29,9700007,"박실,홍영기",,조승형
011393,130726,방조제관리법중개정법률안,농림수산위원회,1989-11-22,수정가결,13,http://likms.assembly.go.kr/bill/billDetail.do?billId=011393&ageFrom=13&ageTo=13,신재기의원등 4인 외 150인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=011393,1989-12-16,1989-12-16,1989-12-15,수정가결,1989-12-13,1989-12-13,1989-11-23,1989-12-18,9700028,"박태권,박형오,정일영",원안가결,신재기
011373,130705,선원법중개정법률안,교통체신위원회,1989-11-20,임기만료폐기,13,http://likms.assembly.go.kr/bill/billDetail.do?billId=011373&ageFrom=13&ageTo=13,김정길의원등 5인 외 56인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=011373,,,,,,,1989-11-21,1992-05-29,9700045,"박종율,백찬기,정정훈",,김정길
011370,130704,자동차운수사업법중개정법률안,교통체신위원회,1989-11-18,대안반영폐기,13,http://likms.assembly.go.kr/bill/billDetail.do?billId=011370&ageFrom=13&ageTo=13,박관용의원 외 24인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=011370,,,,대안반영폐기,1989-11-29,1989-11-23,1989-11-21,1989-12-11,9700045,,,박관용
011357,130701,수산업협동조합법중개정법률안,농림수산위원회,1989-11-16,수정가결,13,http://likms.assembly.go.kr/bill/billDetail.do?billId=011357&ageFrom=13&ageTo=13,허재홍의원등 4인 외 56인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=011357,1989-12-18,1989-12-18,1989-12-16,수정가결,1989-12-15,1989-12-13,1989-11-17,1989-12-19,9700028,"강보성,박경수,박태권",원안가결,허재홍
011355,130685,주택임대차보호법중개정법률안,법제사법위원회,1989-11-15,대안반영폐기,13,http://likms.assembly.go.kr/bill/billDetail.do?billId=011355&ageFrom=13&ageTo=13,장석화의원 외 59인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=011355,,,,대안반영폐기,1989-12-18,,1989-11-16,1989-12-19,9700006,,,장석화
011350,130684,조세감면규제법중개정법률안,재무위원회,1989-11-14,대안반영폐기,13,http://likms.assembly.go.kr/bill/billDetail.do?billId=011350&ageFrom=13&ageTo=13,정일영의원등 4인 외 31인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=011350,,,,대안반영폐기,1989-12-15,1989-11-27,1989-11-15,1989-12-19,9700011,"윤재기,이종근,조부영",,정일영
011347,130683,공인노무사법중개정법률안,노동위원회,1989-11-13,대안반영폐기,13,http://likms.assembly.go.kr/bill/billDetail.do?billId=011347&ageFrom=13&ageTo=13,이인제의원 외 43인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=011347,,,,대안반영폐기,1990-03-14,1989-12-15,1989-11-15,1990-03-16,9700039,,,이인제
011348,130678,주식회사의외부감사에관한법률중개정법률안,재무위원회,1989-11-13,철회,13,http://likms.assembly.go.kr/bill/billDetail.do?billId=011348&ageFrom=13&ageTo=13,조부영의원 외 34인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=011348,,,,,,,1989-11-15,1989-11-28,9700011,,,조부영
011349,130677,산업안전보건법개정법률안,노동위원회,1989-11-13,대안반영폐기,13,http://likms.assembly.go.kr/bill/billDetail.do?billId=011349&ageFrom=13&ageTo=13,정정훈의원 외 59인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=011349,,,,대안반영폐기,1989-12-15,1989-12-06,1989-11-15,1989-12-19,9700039,,,정정훈
011334,130668,탁아복지법안,보건사회위원회,1989-11-10,임기만료폐기,13,http://likms.assembly.go.kr/bill/billDetail.do?billId=011334&ageFrom=13&ageTo=13,박영숙의원 외 69인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=011334,,,,,,,1989-11-13,1992-05-29,9700042,,,박영숙
011332,130665,간척·간석및항만건설등으로인한관행입어민피해보상에관한특별조치법안,농림수산위원회,1989-11-08,임기만료폐기,13,http://likms.assembly.go.kr/bill/billDetail.do?billId=011332&ageFrom=13&ageTo=13,김영진의원등 8인 외 63인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=011332,,,,,,,1989-11-10,1992-05-29,9700028,"류인학,박형오,이돈만,이상옥,이형배,이희천",,김영진
011327,130664,교통개발촉진법안,교통체신위원회,1989-11-06,임기만료폐기,13,http://likms.assembly.go.kr/bill/billDetail.do?billId=011327&ageFrom=13&ageTo=13,김득수의원등 6인 외 64인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=011327,,,,,,,1989-11-07,1992-05-29,9700045,"김길곤,이교성,이원배,채영석,최영근",,김득수
011328,130660,한국교통개발공사법안,교통체신위원회,1989-11-06,임기만료폐기,13,http://likms.assembly.go.kr/bill/billDetail.do?billId=011328&ageFrom=13&ageTo=13,채영석의원등 5인 외 65인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=011328,,,,,,,1989-11-07,1992-05-29,9700045,"김길곤,김득수,이교성,최영근",,채영석
011329,130659,도시교통정비촉진법중개정법률안,교통체신위원회,1989-11-06,폐기,13,http://likms.assembly.go.kr/bill/billDetail.do?billId=011329&ageFrom=13&ageTo=13,김득수의원 외 69인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=011329,,,,폐기,1989-12-12,1989-11-27,1989-11-07,1989-12-16,9700045,,,김득수
011322,130657,한국교육방송공사법안,교육체육청소년위원회,1989-11-03,임기만료폐기,13,http://likms.assembly.go.kr/bill/billDetail.do?billId=011322&ageFrom=13&ageTo=13,임인규의원등 2인 외 47인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=011322,,,,,,,1989-11-03,1992-05-29,9700027,황철수,,임인규
011321,130656,조세감면규제법중개정법률안,재무위원회,1989-11-02,대안반영폐기,13,http://likms.assembly.go.kr/bill/billDetail.do?billId=011321&ageFrom=13&ageTo=13,류인학의원등 7인 외 64인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=011321,,,,대안반영폐기,1989-12-15,1989-11-02,1989-11-02,1989-12-19,9700011,"김태식,송현섭,이경재,임춘원,조찬형,최봉구",,류인학
011320,130655,부가가치세법중개정법률안,재무위원회,1989-11-02,대안반영폐기,13,http://likms.assembly.go.kr/bill/billDetail.do?billId=011320&ageFrom=13&ageTo=13,임춘원의원등 10인 외 60인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=011320,,,,대안반영폐기,1989-12-18,1989-11-02,1989-11-02,1989-12-19,9700011,"김봉욱,김태식,류인학,이경재,이원배,이희천,조찬형,최봉구,홍영기",,임춘원
011318,130653,정부조직법중개정법률안,행정위원회,1989-10-31,폐기,13,http://likms.assembly.go.kr/bill/billDetail.do?billId=011318&ageFrom=13&ageTo=13,박영숙의원등 6인 외 64인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=011318,,,,폐기,1989-12-15,1989-12-06,1989-11-01,1989-12-19,9700007,"김충조,박실,이철용,이해찬,정기영",,박영숙
011330,130652,1980년삼청교육피해자의보상등에관한특별조치법안,국방위원회,1989-11-07,임기만료폐기,13,http://likms.assembly.go.kr/bill/billDetail.do?billId=011330&ageFrom=13&ageTo=13,김현의원 외 34인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=011330,,,,,,,1989-11-08,1992-05-29,9700019,,,김현
011315,130649,택지소유상한에관한법률안,건설위원회,1989-10-30,대안반영폐기,13,http://likms.assembly.go.kr/bill/billDetail.do?billId=011315&ageFrom=13&ageTo=13,이원배의원 외 69인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=011315,,,,대안반영폐기,1989-12-12,1989-11-21,1989-11-01,1989-12-18,9700044,,,이원배
011316,130648,개발이익환수에관한법률안,건설위원회,1989-10-30,대안반영폐기,13,http://likms.assembly.go.kr/bill/billDetail.do?billId=011316&ageFrom=13&ageTo=13,이원배의원 외 69인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=011316,,,,대안반영폐기,1989-12-12,1989-11-21,1989-10-31,1989-12-18,9700044,,,이원배
011313,130647,1980년대해직예비군중대장의보상에관한특별조치법안,국방위원회,1989-10-30,철회,13,http://likms.assembly.go.kr/bill/billDetail.do?billId=011313&ageFrom=13&ageTo=13,옥만호의원 외 34인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=011313,,,,,,,1989-10-31,1990-03-13,9700019,,,옥만호
011309,130646,사법시설등특별회계법중개정법률안,법제사법위원회,1989-10-26,임기만료폐기,13,http://likms.assembly.go.kr/bill/billDetail.do?billId=011309&ageFrom=13&ageTo=13,조승형의원등 5인 외 66인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=011309,,,,,,,1989-10-27,1992-05-29,9700006,"박상천,박상천,오탄,홍영기",,조승형
011307,130645,사법시설등조성법중개정법률안,법제사법위원회,1989-10-26,임기만료폐기,13,http://likms.assembly.go.kr/bill/billDetail.do?billId=011307&ageFrom=13&ageTo=13,홍영기의원등 5인 외 66인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=011307,,,,,,,1989-10-27,1992-05-29,9700006,"박상천,박상천,오탄,조승형",,홍영기
011303,130644,특정범죄가중처벌등에관한법률중개정법률안,법제사법위원회,1989-10-26,임기만료폐기,13,http://likms.assembly.go.kr/bill/billDetail.do?billId=011303&ageFrom=13&ageTo=13,홍영기의원등 5인 외 66인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=011303,,,,,,,1989-10-27,1992-05-29,9700006,"박상천,박상천,오탄,조승형",,홍영기
011308,130643,헌법재판소법중개정법률안,법제사법위원회,1989-10-26,임기만료폐기,13,http://likms.assembly.go.kr/bill/billDetail.do?billId=011308&ageFrom=13&ageTo=13,홍영기의원등 5인 외 66인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=011308,,,,,,,1989-10-27,1992-05-29,9700006,"박상천,박상천,오탄,조승형",,홍영기
011306,130642,검찰청법중개정법률안,법제사법위원회,1989-10-26,임기만료폐기,13,http://likms.assembly.go.kr/bill/billDetail.do?billId=011306&ageFrom=13&ageTo=13,홍영기의원등 5인 외 66인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=011306,,,,,,,1989-10-27,1992-05-29,9700006,"박상천,박상천,오탄,조승형",,홍영기
011304,130641,형사소송법중개정법률안,법제사법위원회,1989-10-26,임기만료폐기,13,http://likms.assembly.go.kr/bill/billDetail.do?billId=011304&ageFrom=13&ageTo=13,홍영기의원등 5인 외 66인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=011304,,,,,,,1989-10-27,1992-05-29,9700006,"박상천,박상천,오탄,조승형",,홍영기
011305,130640,형법중개정법률안,법제사법위원회,1989-10-26,임기만료폐기,13,http://likms.assembly.go.kr/bill/billDetail.do?billId=011305&ageFrom=13&ageTo=13,홍영기의원등 5인 외 66인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=011305,,,,,,,1989-10-27,1992-05-29,9700006,"박상천,박상천,오탄,조승형",,홍영기
011310,130639,농어촌공사설립및농지관리기금설치법안,농림수산위원회,1989-10-26,수정가결,13,http://likms.assembly.go.kr/bill/billDetail.do?billId=011310&ageFrom=13&ageTo=13,권해옥의원 외 127인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=011310,1990-03-14,1990-03-14,1990-03-13,수정가결,1990-03-12,1989-12-13,1989-10-26,1990-03-16,9700028,,원안가결,권해옥
011311,130638,농어촌발전특별조치법안,농림수산위원회,1989-10-26,수정가결,13,http://likms.assembly.go.kr/bill/billDetail.do?billId=011311&ageFrom=13&ageTo=13,오한구의원 외 127인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=011311,1990-03-14,1990-03-14,1990-03-13,수정가결,1990-03-12,1989-12-13,1989-10-26,1990-03-16,9700028,,수정가결,오한구
