대수,국회의원코드,국회의원명,국회의원한자명,정당명,선거구명,발의수(전체),발의수(대표발의),발의수(공동발의),원안가결(전체),수정가결(전체),철회(전체),부결(전체),수정안반영폐기(전체),대안반영폐기(전체),폐기(전체),임기만료폐기(전체),회기불계속폐기(전체),기타(전체),원안가결(대표발의),수정가결(대표발의),철회(대표발의),부결(대표발의),수정안반영폐기(대표발의),대안반영폐기(대표발의),폐기(대표발의),임기만료폐기(대표발의),회기불계속폐기(대표발의),기타,원안가결(공동발의),수정가결(공동발의),철회(공동발의),부결(공동발의),수정안반영폐기(공동발의),대안반영폐기(공동발의),폐기(공동발의),임기만료폐기(공동발의),회기불계속폐기(공동발의),기타(공동발의)
제16대,NQL1515T,최돈웅,崔燉雄,한나라당,강원도 강릉시,50,2,48,0,5,5,0,0,21,6,13,0,0,0,0,0,0,0,1,0,1,0,0,0,5,5,0,0,20,6,12,0,0
제16대,T0C2301Q,김영일,金榮馹,한나라당,경남 김해시,37,0,37,1,4,0,0,0,16,0,16,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,16,0,16,0,0
제16대,WVT1840E,김기춘,金淇春,한나라당,경상남도 거제시,50,0,50,0,5,0,1,0,22,3,19,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,22,3,19,0,0
제16대,PK58741O,박시균,朴是均,한나라당,경상북도 영주시,231,8,223,4,33,6,0,0,77,17,94,0,0,0,0,2,0,0,1,0,5,0,0,4,33,4,0,0,76,17,89,0,0
제16대,G7D4763A,장영달,張永達,새천년민주당,전북 전주시완산구,130,4,126,2,26,8,0,0,41,2,51,0,0,0,2,0,0,0,0,0,2,0,0,2,24,8,0,0,41,2,49,0,0
제16대,V1849655,정의화,鄭義和,한나라당,부산광역시 중동구,185,6,179,4,30,3,1,0,57,21,69,0,0,0,1,0,0,0,3,0,2,0,0,4,29,3,1,0,54,21,67,0,0
제16대,99O5119D,권태망,權泰望,한나라당,부산광역시 연제구,140,12,128,0,21,1,0,0,43,10,65,0,0,0,0,0,0,0,4,0,8,0,0,0,21,1,0,0,39,10,57,0,0
제16대,9406274S,김정부,金政夫,한나라당,경남 마산시 합포군,87,9,78,0,15,2,1,0,28,2,39,0,0,0,3,0,0,0,3,2,1,0,0,0,12,2,1,0,25,0,38,0,0
제16대,FLL5120Y,이근진,李根鎭,새천년민주당,경기도 고양시덕양구을,208,5,203,4,31,5,0,0,57,16,95,0,0,0,1,0,0,0,0,1,3,0,0,4,30,5,0,0,57,15,92,0,0
제16대,8IN46764,이주영,李柱榮,한나라당,경남 창원시을,223,17,206,5,25,3,0,0,74,19,97,0,0,0,0,0,0,0,3,0,14,0,0,5,25,3,0,0,71,19,83,0,0
제16대,JUM9212Y,장광근,張光根,한나라당,서울 동대문구갑,69,2,67,0,9,0,0,0,17,3,40,0,0,0,0,0,0,0,0,1,1,0,0,0,9,0,0,0,17,2,39,0,0
제16대,C6N4172N,전용원,田瑢源,한나라당,경기도 구리시,79,2,77,3,8,4,0,0,27,1,36,0,0,0,0,1,0,0,0,0,1,0,0,3,8,3,0,0,27,1,35,0,0
제16대,IRT9826E,주진우,朱鎭旴,한나라당,"경북 고령,성주군",171,4,167,3,21,4,0,0,60,15,68,0,0,0,0,0,0,0,2,0,2,0,0,3,21,4,0,0,58,15,66,0,0
제16대,JGX8852O,고흥길,高興吉,한나라당,경기도 성남시분당구갑,163,10,153,4,24,1,1,0,50,10,73,0,0,0,0,1,0,0,5,0,4,0,0,4,24,0,1,0,45,10,69,0,0
제16대,9U337234,김용학,金龍學,한나라당,"강원도 영월,평창군",333,10,323,8,33,4,0,0,97,25,166,0,0,0,0,0,0,0,3,1,6,0,0,8,33,4,0,0,94,24,160,0,0
제16대,XGQ9659R,이한구,李漢久,한나라당,비례대표,63,1,62,0,10,5,0,0,23,7,18,0,0,0,0,0,0,0,1,0,0,0,0,0,10,5,0,0,22,7,18,0,0
