대수,국회의원코드,국회의원명,국회의원한자명,정당명,선거구명,발의수(전체),발의수(대표발의),발의수(공동발의),원안가결(전체),수정가결(전체),철회(전체),부결(전체),수정안반영폐기(전체),대안반영폐기(전체),폐기(전체),임기만료폐기(전체),회기불계속폐기(전체),기타(전체),원안가결(대표발의),수정가결(대표발의),철회(대표발의),부결(대표발의),수정안반영폐기(대표발의),대안반영폐기(대표발의),폐기(대표발의),임기만료폐기(대표발의),회기불계속폐기(대표발의),기타,원안가결(공동발의),수정가결(공동발의),철회(공동발의),부결(공동발의),수정안반영폐기(공동발의),대안반영폐기(공동발의),폐기(공동발의),임기만료폐기(공동발의),회기불계속폐기(공동발의),기타(공동발의)
제20대,G1570880,신동근,申東根,더불어민주당,인천 서구을,675,82,593,19,36,4,0,0,123,0,493,0,0,8,4,0,0,0,19,0,51,0,0,11,32,4,0,0,104,0,442,0,0
제20대,WDS6044S,이채익,李埰益,새누리당,울산 남구갑,810,41,769,23,45,8,0,0,219,8,507,0,0,1,4,0,0,0,9,0,27,0,0,22,41,8,0,0,210,8,480,0,0
제20대,QZF33498,전희경,全希卿,새누리당,비례대표,370,28,342,17,18,4,0,0,99,3,229,0,0,6,1,0,0,0,5,0,16,0,0,11,17,4,0,0,94,3,213,0,0
제20대,Q9H5708M,김진표,金振杓,더불어민주당,경기 수원시무,330,20,310,15,13,4,0,1,76,2,219,0,0,1,0,0,0,0,6,0,13,0,0,14,13,4,0,1,70,2,206,0,0
제20대,MC32279F,박선숙,朴仙淑,국민의당,비례대표,781,69,712,15,36,13,0,1,150,3,563,0,0,0,5,0,0,0,16,0,48,0,0,15,31,13,0,1,134,3,515,0,0
제20대,6AU2417B,박주민,朴柱民,더불어민주당,서울 은평구갑,1258,132,1126,26,50,12,0,5,284,4,877,0,0,0,4,0,0,1,16,0,111,0,0,26,46,12,0,4,268,4,766,0,0
제20대,ZJI5740K,최운열,崔運烈,더불어민주당,비례대표,642,47,595,8,22,9,0,0,97,2,504,0,0,1,2,0,0,0,6,0,38,0,0,7,20,9,0,0,91,2,466,0,0
제20대,BTP28870,이훈,李薰,더불어민주당,서울 금천구,654,38,616,13,29,8,0,3,148,4,449,0,0,3,5,1,0,0,8,1,20,0,0,10,24,7,0,3,140,3,429,0,0
제20대,LJK4960Z,정점식,鄭点植,자유한국당,경남 통영시고성군,77,11,66,2,1,2,0,0,14,1,57,0,0,0,0,0,0,0,0,0,11,0,0,2,1,2,0,0,14,1,46,0,0
제20대,R365233W,홍철호,洪哲鎬,새누리당,경기 김포시을,662,54,608,19,21,13,0,0,143,4,462,0,0,0,0,0,0,0,7,0,47,0,0,19,21,13,0,0,136,4,415,0,0
